date,weekday,wday,month,year,d,event_type_1,event_type_2,snap_CA,snap_TX,snap_WI,FOODS,HOBBIES,HOUSEHOLD,days,Day_name,Week,Month,is_holiday,is_workingday
2012-11-17,Saturday,1,11,2012,d_659,,,0,0,0,27847.0,3157.0,9437.0,d_659,Saturday,46,11,0,0
2012-11-18,Sunday,2,11,2012,d_660,,,0,0,0,26083.0,2609.0,8884.0,d_660,Sunday,46,11,0,0
2012-11-19,Monday,3,11,2012,d_661,,,0,0,0,20534.0,2253.0,6543.0,d_661,Monday,47,11,0,1
2012-11-20,Tuesday,4,11,2012,d_662,,,0,0,0,21783.0,2205.0,6286.0,d_662,Tuesday,47,11,0,1
2012-11-21,Wednesday,5,11,2012,d_663,,,0,0,0,25814.0,2195.0,7199.0,d_663,Wednesday,47,11,0,1
2012-11-22,Thursday,6,11,2012,d_664,National,,0,0,0,16806.0,1064.0,4039.0,d_664,Thursday,47,11,1,0
2012-11-23,Friday,7,11,2012,d_665,,,0,0,0,15448.0,1958.0,6017.0,d_665,Friday,47,11,0,1
2012-11-24,Saturday,1,11,2012,d_666,,,0,0,0,20047.0,2335.0,7634.0,d_666,Saturday,47,11,0,0
2012-11-25,Sunday,2,11,2012,d_667,,,0,0,0,22240.0,2579.0,7913.0,d_667,Sunday,47,11,0,0
2012-11-26,Monday,3,11,2012,d_668,,,0,0,0,17631.0,2253.0,6592.0,d_668,Monday,48,11,0,1
2012-11-27,Tuesday,4,11,2012,d_669,,,0,0,0,16702.0,1927.0,5860.0,d_669,Tuesday,48,11,0,1
2012-11-28,Wednesday,5,11,2012,d_670,,,0,0,0,16091.0,1964.0,5490.0,d_670,Wednesday,48,11,0,1
2012-11-29,Thursday,6,11,2012,d_671,,,0,0,0,16222.0,2036.0,5610.0,d_671,Thursday,48,11,0,1
2012-11-30,Friday,7,11,2012,d_672,,,0,0,0,19942.0,2471.0,7976.0,d_672,Friday,48,11,0,1
2012-12-01,Saturday,1,12,2012,d_673,,,1,1,0,28613.0,3432.0,10451.0,d_673,Saturday,48,12,0,0
2012-12-02,Sunday,2,12,2012,d_674,,,1,0,1,28916.0,2780.0,9244.0,d_674,Sunday,48,12,0,0
2012-12-03,Monday,3,12,2012,d_675,,,1,1,1,24834.0,2661.0,7842.0,d_675,Monday,49,12,0,1
2012-12-04,Tuesday,4,12,2012,d_676,,,1,0,0,20223.0,2292.0,6304.0,d_676,Tuesday,49,12,0,1
2012-12-05,Wednesday,5,12,2012,d_677,,,1,1,1,23165.0,2237.0,5782.0,d_677,Wednesday,49,12,0,1
2012-12-06,Thursday,6,12,2012,d_678,,,1,1,1,22771.0,2134.0,6219.0,d_678,Thursday,49,12,0,1
2012-12-07,Friday,7,12,2012,d_679,,,1,1,0,23991.0,2386.0,7217.0,d_679,Friday,49,12,0,1
2012-12-08,Saturday,1,12,2012,d_680,,,1,0,1,29897.0,2927.0,8749.0,d_680,Saturday,49,12,0,0
2012-12-09,Sunday,2,12,2012,d_681,,,1,1,1,31226.0,2877.0,8423.0,d_681,Sunday,49,12,0,0
2012-12-10,Monday,3,12,2012,d_682,,,1,0,0,22891.0,2345.0,5853.0,d_682,Monday,50,12,0,1
2012-12-11,Tuesday,4,12,2012,d_683,,,0,1,1,22120.0,2223.0,5955.0,d_683,Tuesday,50,12,0,1
2012-12-12,Wednesday,5,12,2012,d_684,,,0,1,1,22416.0,2300.0,5300.0,d_684,Wednesday,50,12,0,1
2012-12-13,Thursday,6,12,2012,d_685,,,0,1,0,20762.0,2194.0,5715.0,d_685,Thursday,50,12,0,1
2012-12-14,Friday,7,12,2012,d_686,,,0,0,1,23976.0,2368.0,6558.0,d_686,Friday,50,12,0,1
2012-12-15,Saturday,1,12,2012,d_687,,,0,1,1,30620.0,3105.0,8665.0,d_687,Saturday,50,12,0,0
2012-12-16,Sunday,2,12,2012,d_688,Religious,,0,0,0,28690.0,2891.0,8472.0,d_688,Sunday,50,12,0,0
2012-12-17,Monday,3,12,2012,d_689,,,0,0,0,22260.0,2364.0,6401.0,d_689,Monday,51,12,0,1
2012-12-18,Tuesday,4,12,2012,d_690,,,0,0,0,22052.0,2257.0,5945.0,d_690,Tuesday,51,12,0,1
2012-12-19,Wednesday,5,12,2012,d_691,,,0,0,0,23370.0,2508.0,5904.0,d_691,Wednesday,51,12,0,1
2012-12-20,Thursday,6,12,2012,d_692,,,0,0,0,22648.0,2159.0,6065.0,d_692,Thursday,51,12,0,1
2012-12-21,Friday,7,12,2012,d_693,,,0,0,0,23188.0,2795.0,6865.0,d_693,Friday,51,12,0,1
2012-12-22,Saturday,1,12,2012,d_694,,,0,0,0,28583.0,2976.0,8456.0,d_694,Saturday,51,12,0,0
2012-12-23,Sunday,2,12,2012,d_695,,,0,0,0,28624.0,2586.0,7777.0,d_695,Sunday,51,12,0,0
2012-12-24,Monday,3,12,2012,d_696,,,0,0,0,24903.0,1865.0,5855.0,d_696,Monday,52,12,0,1
2012-12-25,Tuesday,4,12,2012,d_697,National,,0,0,0,11.0,0.0,0.0,d_697,Tuesday,52,12,1,0
2012-12-26,Wednesday,5,12,2012,d_698,,,0,0,0,19822.0,2172.0,7707.0,d_698,Wednesday,52,12,0,1
2012-12-27,Thursday,6,12,2012,d_699,,,0,0,0,19236.0,2183.0,7667.0,d_699,Thursday,52,12,0,1
2012-12-28,Friday,7,12,2012,d_700,,,0,0,0,21208.0,2377.0,8762.0,d_700,Friday,52,12,0,1
2012-12-29,Saturday,1,12,2012,d_701,,,0,0,0,24343.0,2555.0,10256.0,d_701,Saturday,52,12,0,0
2012-12-30,Sunday,2,12,2012,d_702,,,0,0,0,24322.0,2352.0,9025.0,d_702,Sunday,52,12,0,0
2012-12-31,Monday,3,12,2012,d_703,,,0,0,0,25935.0,2028.0,7073.0,d_703,Monday,1,12,0,1
2013-01-01,Tuesday,4,1,2013,d_704,National,,1,1,0,16828.0,1558.0,5701.0,d_704,Tuesday,1,1,1,0
2013-01-02,Wednesday,5,1,2013,d_705,,,1,0,1,22648.0,2145.0,7391.0,d_705,Wednesday,1,1,0,1
2013-01-03,Thursday,6,1,2013,d_706,,,1,1,1,26156.0,2352.0,7733.0,d_706,Thursday,1,1,0,1
2013-01-04,Friday,7,1,2013,d_707,,,1,0,0,23357.0,2412.0,7973.0,d_707,Friday,1,1,0,1
2013-01-05,Saturday,1,1,2013,d_708,,,1,1,1,30987.0,2784.0,9516.0,d_708,Saturday,1,1,0,0
2013-01-06,Sunday,2,1,2013,d_709,,,1,1,1,32464.0,2682.0,8848.0,d_709,Sunday,1,1,0,0
2013-01-07,Monday,3,1,2013,d_710,Religious,,1,1,0,24699.0,2000.0,6818.0,d_710,Monday,2,1,0,1
2013-01-08,Tuesday,4,1,2013,d_711,,,1,0,1,23130.0,2041.0,6049.0,d_711,Tuesday,2,1,0,1
2013-01-09,Wednesday,5,1,2013,d_712,,,1,1,1,22884.0,1865.0,4783.0,d_712,Wednesday,2,1,0,1
2013-01-10,Thursday,6,1,2013,d_713,,,1,0,0,22345.0,2141.0,5307.0,d_713,Thursday,2,1,0,1
2013-01-11,Friday,7,1,2013,d_714,,,0,1,1,25522.0,2416.0,6538.0,d_714,Friday,2,1,0,1
2013-01-12,Saturday,1,1,2013,d_715,,,0,1,1,33861.0,2956.0,9061.0,d_715,Saturday,2,1,0,0
2013-01-13,Sunday,2,1,2013,d_716,,,0,1,0,30024.0,2630.0,7553.0,d_716,Sunday,2,1,0,0
2013-01-14,Monday,3,1,2013,d_717,,,0,0,1,23223.0,1968.0,5423.0,d_717,Monday,3,1,0,1
2013-01-15,Tuesday,4,1,2013,d_718,,,0,1,1,23516.0,1979.0,5406.0,d_718,Tuesday,3,1,0,1
2013-01-16,Wednesday,5,1,2013,d_719,,,0,0,0,20568.0,2041.0,6193.0,d_719,Wednesday,3,1,0,1
2013-01-17,Thursday,6,1,2013,d_720,,,0,0,0,20109.0,2248.0,6013.0,d_720,Thursday,3,1,0,1
2013-01-18,Friday,7,1,2013,d_721,,,0,0,0,22682.0,2400.0,7730.0,d_721,Friday,3,1,0,1
2013-01-19,Saturday,1,1,2013,d_722,,,0,0,0,29292.0,3147.0,9828.0,d_722,Saturday,3,1,0,0
2013-01-20,Sunday,2,1,2013,d_723,,,0,0,0,26056.0,2612.0,8373.0,d_723,Sunday,3,1,0,0
2013-01-21,Monday,3,1,2013,d_724,National,,0,0,0,21587.0,2603.0,6697.0,d_724,Monday,4,1,1,0
2013-01-22,Tuesday,4,1,2013,d_725,,,0,0,0,17919.0,2052.0,5585.0,d_725,Tuesday,4,1,0,1
2013-01-23,Wednesday,5,1,2013,d_726,,,0,0,0,16904.0,2954.0,5736.0,d_726,Wednesday,4,1,0,1
2013-01-24,Thursday,6,1,2013,d_727,,,0,0,0,16685.0,2852.0,5430.0,d_727,Thursday,4,1,0,1
2013-01-25,Friday,7,1,2013,d_728,,,0,0,0,19707.0,3372.0,6773.0,d_728,Friday,4,1,0,1
2013-01-26,Saturday,1,1,2013,d_729,,,0,0,0,26805.0,4286.0,9602.0,d_729,Saturday,4,1,0,0
2013-01-27,Sunday,2,1,2013,d_730,,,0,0,0,25966.0,3840.0,8621.0,d_730,Sunday,4,1,0,0
2013-01-28,Monday,3,1,2013,d_731,,,0,0,0,18993.0,2806.0,5997.0,d_731,Monday,5,1,0,1
2013-01-29,Tuesday,4,1,2013,d_732,,,0,0,0,17484.0,2919.0,5146.0,d_732,Tuesday,5,1,0,1
2013-01-30,Wednesday,5,1,2013,d_733,,,0,0,0,16038.0,2574.0,4911.0,d_733,Wednesday,5,1,0,1
2013-01-31,Thursday,6,1,2013,d_734,,,0,0,0,17846.0,2961.0,5944.0,d_734,Thursday,5,1,0,1
2013-02-01,Friday,7,2,2013,d_735,,,1,1,0,25582.0,4200.0,9294.0,d_735,Friday,5,2,0,1
2013-02-02,Saturday,1,2,2013,d_736,,,1,0,1,34887.0,5210.0,10935.0,d_736,Saturday,5,2,0,0
2013-02-03,Sunday,2,2,2013,d_737,Sporting,,1,1,1,30430.0,2868.0,8260.0,d_737,Sunday,5,2,0,0
2013-02-04,Monday,3,2,2013,d_738,,,1,0,0,20219.0,2551.0,6222.0,d_738,Monday,6,2,0,1
2013-02-05,Tuesday,4,2,2013,d_739,,,1,1,1,22707.0,2347.0,6579.0,d_739,Tuesday,6,2,0,1
2013-02-06,Wednesday,5,2,2013,d_740,,,1,1,1,22953.0,2650.0,6334.0,d_740,Wednesday,6,2,0,1
2013-02-07,Thursday,6,2,2013,d_741,,,1,1,0,20991.0,2199.0,6509.0,d_741,Thursday,6,2,0,1
2013-02-08,Friday,7,2,2013,d_742,,,1,0,1,24889.0,2702.0,7955.0,d_742,Friday,6,2,0,1
2013-02-09,Saturday,1,2,2013,d_743,,,1,1,1,31984.0,3364.0,10504.0,d_743,Saturday,6,2,0,0
2013-02-10,Sunday,2,2,2013,d_744,,,1,0,0,29611.0,3886.0,10413.0,d_744,Sunday,6,2,0,0
2013-02-11,Monday,3,2,2013,d_745,,,0,1,1,25937.0,3241.0,7439.0,d_745,Monday,7,2,0,1
2013-02-12,Tuesday,4,2,2013,d_746,,,0,1,1,25415.0,3132.0,7594.0,d_746,Tuesday,7,2,0,1
2013-02-13,Wednesday,5,2,2013,d_747,Religious,,0,1,0,27334.0,3334.0,7883.0,d_747,Wednesday,7,2,0,1
2013-02-14,Thursday,6,2,2013,d_748,Cultural,,0,0,1,21202.0,2646.0,6361.0,d_748,Thursday,7,2,0,1
2013-02-15,Friday,7,2,2013,d_749,,,0,1,1,25413.0,3507.0,9340.0,d_749,Friday,7,2,0,1
2013-02-16,Saturday,1,2,2013,d_750,,,0,0,0,28916.0,4454.0,11787.0,d_750,Saturday,7,2,0,0
2013-02-17,Sunday,2,2,2013,d_751,,,0,0,0,29237.0,3826.0,11590.0,d_751,Sunday,7,2,0,0
2013-02-18,Monday,3,2,2013,d_752,National,,0,0,0,22970.0,3020.0,8648.0,d_752,Monday,8,2,1,0
2013-02-19,Tuesday,4,2,2013,d_753,,,0,0,0,18853.0,2695.0,6700.0,d_753,Tuesday,8,2,0,1
2013-02-20,Wednesday,5,2,2013,d_754,Religious,,0,0,0,20025.0,2967.0,7209.0,d_754,Wednesday,8,2,0,1
2013-02-21,Thursday,6,2,2013,d_755,,,0,0,0,20867.0,2895.0,7646.0,d_755,Thursday,8,2,0,1
2013-02-22,Friday,7,2,2013,d_756,,,0,0,0,21138.0,3329.0,8096.0,d_756,Friday,8,2,0,1
2013-02-23,Saturday,1,2,2013,d_757,,,0,0,0,27466.0,4759.0,10806.0,d_757,Saturday,8,2,0,0
2013-02-24,Sunday,2,2,2013,d_758,Religious,,0,0,0,29355.0,3916.0,10871.0,d_758,Sunday,8,2,0,0
2013-02-25,Monday,3,2,2013,d_759,,,0,0,0,21493.0,2985.0,7542.0,d_759,Monday,9,2,0,1
2013-02-26,Tuesday,4,2,2013,d_760,,,0,0,0,18291.0,2617.0,6420.0,d_760,Tuesday,9,2,0,1
2013-02-27,Wednesday,5,2,2013,d_761,,,0,0,0,18071.0,2846.0,6967.0,d_761,Wednesday,9,2,0,1
2013-02-28,Thursday,6,2,2013,d_762,,,0,0,0,19375.0,3278.0,7721.0,d_762,Thursday,9,2,0,1
2013-03-01,Friday,7,3,2013,d_763,,,1,1,0,24951.0,4230.0,10270.0,d_763,Friday,9,3,0,1
2013-03-02,Saturday,1,3,2013,d_764,,,1,0,1,32356.0,5171.0,12245.0,d_764,Saturday,9,3,0,0
2013-03-03,Sunday,2,3,2013,d_765,,,1,1,1,33910.0,3380.0,10957.0,d_765,Sunday,9,3,0,0
2013-03-04,Monday,3,3,2013,d_766,,,1,0,0,24929.0,2622.0,8266.0,d_766,Monday,10,3,0,1
2013-03-05,Tuesday,4,3,2013,d_767,,,1,1,1,22419.0,2233.0,6584.0,d_767,Tuesday,10,3,0,1
2013-03-06,Wednesday,5,3,2013,d_768,,,1,1,1,23062.0,2271.0,6695.0,d_768,Wednesday,10,3,0,1
2013-03-07,Thursday,6,3,2013,d_769,,,1,1,0,21086.0,2160.0,6524.0,d_769,Thursday,10,3,0,1
2013-03-08,Friday,7,3,2013,d_770,,,1,0,1,23972.0,2516.0,7804.0,d_770,Friday,10,3,0,1
2013-03-09,Saturday,1,3,2013,d_771,,,1,1,1,30868.0,3347.0,10674.0,d_771,Saturday,10,3,0,0
2013-03-10,Sunday,2,3,2013,d_772,,,1,0,0,29767.0,3851.0,10490.0,d_772,Sunday,10,3,0,0
2013-03-11,Monday,3,3,2013,d_773,,,0,1,1,25051.0,3230.0,8157.0,d_773,Monday,11,3,0,1
2013-03-12,Tuesday,4,3,2013,d_774,,,0,1,1,23643.0,2832.0,7317.0,d_774,Tuesday,11,3,0,1
2013-03-13,Wednesday,5,3,2013,d_775,,,0,1,0,21754.0,2912.0,7142.0,d_775,Wednesday,11,3,0,1
2013-03-14,Thursday,6,3,2013,d_776,,,0,0,1,22943.0,3075.0,7149.0,d_776,Thursday,11,3,0,1
2013-03-15,Friday,7,3,2013,d_777,,,0,1,1,25947.0,3506.0,8048.0,d_777,Friday,11,3,0,1
2013-03-16,Saturday,1,3,2013,d_778,,,0,0,0,28892.0,4029.0,10731.0,d_778,Saturday,11,3,0,0
2013-03-17,Sunday,2,3,2013,d_779,Cultural,,0,0,0,28515.0,3700.0,10355.0,d_779,Sunday,11,3,0,0
2013-03-18,Monday,3,3,2013,d_780,,,0,0,0,21001.0,2928.0,7436.0,d_780,Monday,12,3,0,1
2013-03-19,Tuesday,4,3,2013,d_781,,,0,0,0,19166.0,2982.0,6864.0,d_781,Tuesday,12,3,0,1
2013-03-20,Wednesday,5,3,2013,d_782,,,0,0,0,19435.0,3013.0,7008.0,d_782,Wednesday,12,3,0,1
2013-03-21,Thursday,6,3,2013,d_783,,,0,0,0,19562.0,2914.0,7166.0,d_783,Thursday,12,3,0,1
2013-03-22,Friday,7,3,2013,d_784,,,0,0,0,21670.0,3627.0,7871.0,d_784,Friday,12,3,0,1
2013-03-23,Saturday,1,3,2013,d_785,,,0,0,0,26036.0,4387.0,10197.0,d_785,Saturday,12,3,0,0
2013-03-24,Sunday,2,3,2013,d_786,,,0,0,0,27124.0,3294.0,10215.0,d_786,Sunday,12,3,0,0
2013-03-25,Monday,3,3,2013,d_787,,,0,0,0,20071.0,2389.0,7207.0,d_787,Monday,13,3,0,1
2013-03-26,Tuesday,4,3,2013,d_788,,,0,0,0,19691.0,2117.0,6824.0,d_788,Tuesday,13,3,0,1
2013-03-27,Wednesday,5,3,2013,d_789,,,0,0,0,19087.0,2621.0,6550.0,d_789,Wednesday,13,3,0,1
2013-03-28,Thursday,6,3,2013,d_790,,,0,0,0,20338.0,2341.0,6975.0,d_790,Thursday,13,3,0,1
2013-03-29,Friday,7,3,2013,d_791,,,0,0,0,26055.0,2846.0,9166.0,d_791,Friday,13,3,0,1
2013-03-30,Saturday,1,3,2013,d_792,,,0,0,0,32020.0,3315.0,11075.0,d_792,Saturday,13,3,0,0
2013-03-31,Sunday,2,3,2013,d_793,Cultural,,0,0,0,24003.0,2695.0,7750.0,d_793,Sunday,13,3,0,0
2013-04-01,Monday,3,4,2013,d_794,,,1,1,0,21706.0,3496.0,9320.0,d_794,Monday,14,4,0,1
2013-04-02,Tuesday,4,4,2013,d_795,Religious,,1,0,1,22632.0,3612.0,8398.0,d_795,Tuesday,14,4,0,1
2013-04-03,Wednesday,5,4,2013,d_796,,,1,1,1,23573.0,3541.0,8480.0,d_796,Wednesday,14,4,0,1
2013-04-04,Thursday,6,4,2013,d_797,,,1,0,0,21193.0,2893.0,8088.0,d_797,Thursday,14,4,0,1
2013-04-05,Friday,7,4,2013,d_798,,,1,1,1,25379.0,3771.0,8906.0,d_798,Friday,14,4,0,1
2013-04-06,Saturday,1,4,2013,d_799,,,1,1,1,31473.0,4289.0,11059.0,d_799,Saturday,14,4,0,0
2013-04-07,Sunday,2,4,2013,d_800,,,1,1,0,30830.0,4268.0,11346.0,d_800,Sunday,14,4,0,0
2013-04-08,Monday,3,4,2013,d_801,,,1,0,1,23785.0,3075.0,8157.0,d_801,Monday,15,4,0,1
2013-04-09,Tuesday,4,4,2013,d_802,,,1,1,1,23043.0,3109.0,7598.0,d_802,Tuesday,15,4,0,1
2013-04-10,Wednesday,5,4,2013,d_803,,,1,0,0,21393.0,3172.0,6876.0,d_803,Wednesday,15,4,0,1
2013-04-11,Thursday,6,4,2013,d_804,,,0,1,1,22549.0,3243.0,6900.0,d_804,Thursday,15,4,0,1
2013-04-12,Friday,7,4,2013,d_805,,,0,1,1,24774.0,3322.0,7986.0,d_805,Friday,15,4,0,1
2013-04-13,Saturday,1,4,2013,d_806,,,0,1,0,28709.0,4569.0,10367.0,d_806,Saturday,15,4,0,0
2013-04-14,Sunday,2,4,2013,d_807,,,0,0,1,29264.0,4249.0,10477.0,d_807,Sunday,15,4,0,0
2013-04-15,Monday,3,4,2013,d_808,,,0,1,1,23237.0,3377.0,7488.0,d_808,Monday,16,4,0,1
2013-04-16,Tuesday,4,4,2013,d_809,,,0,0,0,20672.0,3075.0,7292.0,d_809,Tuesday,16,4,0,1
2013-04-17,Wednesday,5,4,2013,d_810,,,0,0,0,19375.0,2775.0,6665.0,d_810,Wednesday,16,4,0,1
2013-04-18,Thursday,6,4,2013,d_811,,,0,0,0,18442.0,3141.0,6891.0,d_811,Thursday,16,4,0,1
2013-04-19,Friday,7,4,2013,d_812,,,0,0,0,21730.0,3319.0,7780.0,d_812,Friday,16,4,0,1
2013-04-20,Saturday,1,4,2013,d_813,,,0,0,0,26066.0,4384.0,10407.0,d_813,Saturday,16,4,0,0
2013-04-21,Sunday,2,4,2013,d_814,,,0,0,0,25582.0,3967.0,10382.0,d_814,Sunday,16,4,0,0
2013-04-22,Monday,3,4,2013,d_815,,,0,0,0,19172.0,3319.0,7460.0,d_815,Monday,17,4,0,1
2013-04-23,Tuesday,4,4,2013,d_816,,,0,0,0,17401.0,2876.0,6782.0,d_816,Tuesday,17,4,0,1
2013-04-24,Wednesday,5,4,2013,d_817,,,0,0,0,17545.0,3327.0,6735.0,d_817,Wednesday,17,4,0,1
2013-04-25,Thursday,6,4,2013,d_818,,,0,0,0,17554.0,3095.0,6827.0,d_818,Thursday,17,4,0,1
2013-04-26,Friday,7,4,2013,d_819,,,0,0,0,19704.0,3522.0,7980.0,d_819,Friday,17,4,0,1
2013-04-27,Saturday,1,4,2013,d_820,,,0,0,0,22315.0,3849.0,9165.0,d_820,Saturday,17,4,0,0
2013-04-28,Sunday,2,4,2013,d_821,,,0,0,0,25399.0,3295.0,10208.0,d_821,Sunday,17,4,0,0
2013-04-29,Monday,3,4,2013,d_822,,,0,0,0,18096.0,2097.0,7252.0,d_822,Monday,18,4,0,1
2013-04-30,Tuesday,4,4,2013,d_823,,,0,0,0,18544.0,2471.0,7129.0,d_823,Tuesday,18,4,0,1
2013-05-01,Wednesday,5,5,2013,d_824,,,1,1,0,20574.0,2541.0,8243.0,d_824,Wednesday,18,5,0,1
2013-05-02,Thursday,6,5,2013,d_825,,,1,0,1,21954.0,2313.0,7474.0,d_825,Thursday,18,5,0,1
2013-05-03,Friday,7,5,2013,d_826,,,1,1,1,25476.0,2767.0,8707.0,d_826,Friday,18,5,0,1
2013-05-04,Saturday,1,5,2013,d_827,,,1,0,0,27819.0,3072.0,9921.0,d_827,Saturday,18,5,0,0
2013-05-05,Sunday,2,5,2013,d_828,Religious,Cultural,1,1,1,29669.0,3751.0,9783.0,d_828,Sunday,18,5,0,0
2013-05-06,Monday,3,5,2013,d_829,,,1,1,1,24738.0,3109.0,7521.0,d_829,Monday,19,5,0,1
2013-05-07,Tuesday,4,5,2013,d_830,,,1,1,0,21957.0,2775.0,6941.0,d_830,Tuesday,19,5,0,1
2013-05-08,Wednesday,5,5,2013,d_831,,,1,0,1,21410.0,3038.0,6898.0,d_831,Wednesday,19,5,0,1
2013-05-09,Thursday,6,5,2013,d_832,,,1,1,1,22813.0,3350.0,6775.0,d_832,Thursday,19,5,0,1
2013-05-10,Friday,7,5,2013,d_833,,,1,0,0,22375.0,3581.0,7541.0,d_833,Friday,19,5,0,1
2013-05-11,Saturday,1,5,2013,d_834,,,0,1,1,30396.0,4903.0,10086.0,d_834,Saturday,19,5,0,0
2013-05-12,Sunday,2,5,2013,d_835,Cultural,,0,1,1,25844.0,3125.0,8421.0,d_835,Sunday,19,5,0,0
2013-05-13,Monday,3,5,2013,d_836,,,0,1,0,23482.0,3249.0,7878.0,d_836,Monday,20,5,0,1
2013-05-14,Tuesday,4,5,2013,d_837,,,0,0,1,22246.0,3273.0,7366.0,d_837,Tuesday,20,5,0,1
2013-05-15,Wednesday,5,5,2013,d_838,,,0,1,1,23815.0,3505.0,7291.0,d_838,Wednesday,20,5,0,1
2013-05-16,Thursday,6,5,2013,d_839,,,0,0,0,21219.0,3225.0,7493.0,d_839,Thursday,20,5,0,1
2013-05-17,Friday,7,5,2013,d_840,,,0,0,0,22988.0,3395.0,8299.0,d_840,Friday,20,5,0,1
2013-05-18,Saturday,1,5,2013,d_841,,,0,0,0,26413.0,4278.0,10139.0,d_841,Saturday,20,5,0,0
2013-05-19,Sunday,2,5,2013,d_842,,,0,0,0,28247.0,4086.0,10340.0,d_842,Sunday,20,5,0,0
2013-05-20,Monday,3,5,2013,d_843,,,0,0,0,22301.0,3219.0,8126.0,d_843,Monday,21,5,0,1
2013-05-21,Tuesday,4,5,2013,d_844,,,0,0,0,19944.0,3089.0,7253.0,d_844,Tuesday,21,5,0,1
2013-05-22,Wednesday,5,5,2013,d_845,,,0,0,0,18765.0,3182.0,6988.0,d_845,Wednesday,21,5,0,1
2013-05-23,Thursday,6,5,2013,d_846,,,0,0,0,20410.0,3304.0,7188.0,d_846,Thursday,21,5,0,1
2013-05-24,Friday,7,5,2013,d_847,,,0,0,0,22671.0,3961.0,8449.0,d_847,Friday,21,5,0,1
2013-05-25,Saturday,1,5,2013,d_848,,,0,0,0,25491.0,4191.0,9461.0,d_848,Saturday,21,5,0,0
2013-05-26,Sunday,2,5,2013,d_849,,,0,0,0,23971.0,3579.0,8499.0,d_849,Sunday,21,5,0,0
2013-05-27,Monday,3,5,2013,d_850,National,,0,0,0,23786.0,3503.0,8988.0,d_850,Monday,22,5,1,0
2013-05-28,Tuesday,4,5,2013,d_851,,,0,0,0,18871.0,3316.0,7111.0,d_851,Tuesday,22,5,0,1
2013-05-29,Wednesday,5,5,2013,d_852,,,0,0,0,17287.0,3140.0,6540.0,d_852,Wednesday,22,5,0,1
2013-05-30,Thursday,6,5,2013,d_853,,,0,0,0,18359.0,2920.0,6846.0,d_853,Thursday,22,5,0,1
2013-05-31,Friday,7,5,2013,d_854,,,0,0,0,23075.0,3648.0,9363.0,d_854,Friday,22,5,0,1
2013-06-01,Saturday,1,6,2013,d_855,,,1,1,0,28849.0,4518.0,11441.0,d_855,Saturday,22,6,0,0
2013-06-02,Sunday,2,6,2013,d_856,,,1,0,1,31298.0,4693.0,11511.0,d_856,Sunday,22,6,0,0
2013-06-03,Monday,3,6,2013,d_857,,,1,1,1,26292.0,3934.0,9019.0,d_857,Monday,23,6,0,1
2013-06-04,Tuesday,4,6,2013,d_858,,,1,0,0,22851.0,3188.0,7770.0,d_858,Tuesday,23,6,0,1
2013-06-05,Wednesday,5,6,2013,d_859,,,1,1,1,24576.0,3701.0,7634.0,d_859,Wednesday,23,6,0,1
2013-06-06,Thursday,6,6,2013,d_860,Sporting,,1,1,1,23404.0,3377.0,7385.0,d_860,Thursday,23,6,0,1
2013-06-07,Friday,7,6,2013,d_861,,,1,1,0,25723.0,3645.0,8234.0,d_861,Friday,23,6,0,1
2013-06-08,Saturday,1,6,2013,d_862,,,1,0,1,30454.0,4272.0,9921.0,d_862,Saturday,23,6,0,0
2013-06-09,Sunday,2,6,2013,d_863,,,1,1,1,33633.0,4159.0,10372.0,d_863,Sunday,23,6,0,0
2013-06-10,Monday,3,6,2013,d_864,,,1,0,0,25646.0,3338.0,7785.0,d_864,Monday,24,6,0,1
2013-06-11,Tuesday,4,6,2013,d_865,,,0,1,1,24396.0,3170.0,7059.0,d_865,Tuesday,24,6,0,1
2013-06-12,Wednesday,5,6,2013,d_866,,,0,1,1,23761.0,3262.0,6919.0,d_866,Wednesday,24,6,0,1
2013-06-13,Thursday,6,6,2013,d_867,,,0,1,0,23801.0,3499.0,6888.0,d_867,Thursday,24,6,0,1
2013-06-14,Friday,7,6,2013,d_868,,,0,0,1,27608.0,3644.0,8515.0,d_868,Friday,24,6,0,1
2013-06-15,Saturday,1,6,2013,d_869,,,0,1,1,32134.0,4131.0,10044.0,d_869,Saturday,24,6,0,0
2013-06-16,Sunday,2,6,2013,d_870,Cultural,,0,0,0,27319.0,3783.0,8588.0,d_870,Sunday,24,6,0,0
2013-06-17,Monday,3,6,2013,d_871,,,0,0,0,23283.0,3247.0,7588.0,d_871,Monday,25,6,0,1
2013-06-18,Tuesday,4,6,2013,d_872,,,0,0,0,20606.0,3322.0,7249.0,d_872,Tuesday,25,6,0,1
2013-06-19,Wednesday,5,6,2013,d_873,,,0,0,0,20674.0,3312.0,7084.0,d_873,Wednesday,25,6,0,1
2013-06-20,Thursday,6,6,2013,d_874,Sporting,,0,0,0,21402.0,3367.0,7002.0,d_874,Thursday,25,6,0,1
2013-06-21,Friday,7,6,2013,d_875,,,0,0,0,24488.0,3895.0,8320.0,d_875,Friday,25,6,0,1
2013-06-22,Saturday,1,6,2013,d_876,,,0,0,0,27911.0,4409.0,9956.0,d_876,Saturday,25,6,0,0
2013-06-23,Sunday,2,6,2013,d_877,,,0,0,0,29458.0,3689.0,10128.0,d_877,Sunday,25,6,0,0
